Grid_ID,UnitName,Year,Week,Crime_Count,Risk_Label
1309_7634,Malleshwaram Traffic PS,2017,43,3,Medium
1309_7634,Malleshwaram Traffic PS,2017,44,4,High
1309_7634,Malleshwaram Traffic PS,2017,45,8,High
1309_7634,Malleshwaram Traffic PS,2017,46,6,High
1309_7634,Malleshwaram Traffic PS,2017,47,2,Medium
1309_7634,Malleshwaram Traffic PS,2017,48,4,High
1309_7634,Malleshwaram Traffic PS,2017,49,3,Medium
1309_7634,Malleshwaram Traffic PS,2017,50,5,High
1309_7634,Malleshwaram Traffic PS,2017,51,7,High
1309_7634,Malleshwaram Traffic PS,2017,52,5,High
1309_7634,Malleshwaram Traffic PS,2018,1,2,Medium
1309_7634,Malleshwaram Traffic PS,2018,4,1,Low
1309_7634,Malleshwaram Traffic PS,2018,6,1,Low
1309_7634,Malleshwaram Traffic PS,2018,7,1,Low
1309_7634,Malleshwaram Traffic PS,2018,9,3,Medium
1309_7634,Malleshwaram Traffic PS,2018,11,2,Medium
1309_7634,Malleshwaram Traffic PS,2018,13,1,Low
1309_7634,Malleshwaram Traffic PS,2018,15,2,Medium
1309_7634,Malleshwaram Traffic PS,2018,16,2,Medium
1309_7634,Malleshwaram Traffic PS,2018,17,1,Low
1309_7634,Malleshwaram Traffic PS,2018,20,1,Low
1309_7634,Malleshwaram Traffic PS,2018,23,1,Low
1309_7634,Malleshwaram Traffic PS,2018,24,1,Low
1309_7634,Malleshwaram Traffic PS,2018,25,1,Low
1309_7634,Malleshwaram Traffic PS,2018,28,1,Low
1309_7634,Malleshwaram Traffic PS,2018,29,3,Medium
1309_7634,Malleshwaram Traffic PS,2018,31,1,Low
1309_7634,Malleshwaram Traffic PS,2018,32,2,Medium
1309_7634,Malleshwaram Traffic PS,2018,46,1,Low
1309_7634,Malleshwaram Traffic PS,2018,47,4,High
1309_7634,Malleshwaram Traffic PS,2018,49,4,High
1309_7634,Malleshwaram Traffic PS,2019,2,1,Low
1309_7634,Malleshwaram Traffic PS,2019,3,1,Low
1309_7634,Malleshwaram Traffic PS,2019,6,1,Low
1309_7634,Malleshwaram Traffic PS,2019,8,2,Medium
1309_7634,Malleshwaram Traffic PS,2019,10,2,Medium
1309_7634,Malleshwaram Traffic PS,2019,12,1,Low
1309_7634,Malleshwaram Traffic PS,2019,13,2,Medium
1309_7634,Malleshwaram Traffic PS,2019,15,3,Medium
1309_7634,Malleshwaram Traffic PS,2019,17,1,Low
1309_7634,Malleshwaram Traffic PS,2019,18,1,Low
1309_7634,Malleshwaram Traffic PS,2019,20,1,Low
1309_7634,Malleshwaram Traffic PS,2019,21,3,Medium
1309_7634,Malleshwaram Traffic PS,2019,28,1,Low
1309_7634,Malleshwaram Traffic PS,2019,29,2,Medium
1309_7634,Malleshwaram Traffic PS,2019,32,1,Low
1309_7634,Malleshwaram Traffic PS,2019,34,1,Low
1309_7634,Malleshwaram Traffic PS,2019,38,3,Medium
1309_7634,Malleshwaram Traffic PS,2019,39,1,Low
1309_7634,Malleshwaram Traffic PS,2019,41,1,Low
1309_7634,Malleshwaram Traffic PS,2019,45,1,Low
1309_7634,Malleshwaram Traffic PS,2019,48,1,Low
1309_7634,Malleshwaram Traffic PS,2019,49,1,Low
1309_7634,Malleshwaram Traffic PS,2019,52,2,Medium
1309_7634,Malleshwaram Traffic PS,2020,3,2,Medium
1309_7634,Malleshwaram Traffic PS,2020,5,1,Low
1309_7634,Malleshwaram Traffic PS,2020,6,4,High
1309_7634,Malleshwaram Traffic PS,2020,7,2,Medium
1309_7634,Malleshwaram Traffic PS,2020,12,1,Low
1309_7634,Malleshwaram Traffic PS,2020,27,1,Low
1309_7634,Malleshwaram Traffic PS,2020,31,1,Low
1309_7634,Malleshwaram Traffic PS,2020,32,1,Low
1309_7634,Malleshwaram Traffic PS,2020,37,2,Medium
1309_7634,Malleshwaram Traffic PS,2020,42,1,Low
1309_7634,Malleshwaram Traffic PS,2020,46,1,Low
1309_7634,Malleshwaram Traffic PS,2020,50,1,Low
1309_7634,Malleshwaram Traffic PS,2021,3,1,Low
1309_7634,Malleshwaram Traffic PS,2021,9,1,Low
1309_7634,Malleshwaram Traffic PS,2021,28,1,Low
1309_7634,Malleshwaram Traffic PS,2021,29,1,Low
1309_7634,Malleshwaram Traffic PS,2021,30,1,Low
1309_7634,Malleshwaram Traffic PS,2021,31,1,Low
1309_7634,Malleshwaram Traffic PS,2021,34,8,High
1309_7634,Malleshwaram Traffic PS,2021,36,1,Low
1309_7634,Malleshwaram Traffic PS,2021,37,4,High
1309_7634,Malleshwaram Traffic PS,2021,38,2,Medium
1309_7634,Malleshwaram Traffic PS,2021,43,1,Low
1309_7634,Malleshwaram Traffic PS,2021,47,1,Low
1309_7634,Malleshwaram Traffic PS,2021,48,1,Low
1309_7634,Malleshwaram Traffic PS,2021,50,4,High
1309_7634,Malleshwaram Traffic PS,2022,3,2,Medium
1309_7634,Malleshwaram Traffic PS,2022,4,1,Low
1309_7634,Malleshwaram Traffic PS,2022,5,1,Low
1309_7634,Malleshwaram Traffic PS,2022,6,1,Low
1309_7634,Malleshwaram Traffic PS,2022,7,4,High
1309_7634,Malleshwaram Traffic PS,2022,10,2,Medium
1309_7634,Malleshwaram Traffic PS,2022,11,1,Low
1309_7634,Malleshwaram Traffic PS,2022,12,1,Low
1309_7634,Malleshwaram Traffic PS,2022,14,1,Low
1309_7634,Malleshwaram Traffic PS,2022,21,1,Low
1309_7634,Malleshwaram Traffic PS,2022,26,1,Low
1309_7634,Malleshwaram Traffic PS,2022,27,1,Low
1309_7634,Malleshwaram Traffic PS,2022,28,1,Low
1309_7634,Malleshwaram Traffic PS,2022,29,1,Low
1309_7634,Malleshwaram Traffic PS,2022,30,1,Low
1309_7634,Malleshwaram Traffic PS,2022,32,1,Low
1309_7634,Malleshwaram Traffic PS,2022,34,1,Low
1309_7634,Malleshwaram Traffic PS,2022,35,2,Medium
1309_7634,Malleshwaram Traffic PS,2022,37,1,Low
1309_7634,Malleshwaram Traffic PS,2022,38,3,Medium
1309_7634,Malleshwaram Traffic PS,2022,39,2,Medium
1309_7634,Malleshwaram Traffic PS,2022,40,4,High
1309_7634,Malleshwaram Traffic PS,2022,41,4,High
1309_7634,Malleshwaram Traffic PS,2022,42,4,High
1309_7634,Malleshwaram Traffic PS,2022,43,1,Low
1309_7634,Malleshwaram Traffic PS,2022,46,1,Low
1309_7634,Malleshwaram Traffic PS,2022,47,2,Medium
1309_7634,Malleshwaram Traffic PS,2022,48,5,High
1309_7634,Malleshwaram Traffic PS,2022,49,3,Medium
1309_7634,Malleshwaram Traffic PS,2022,50,2,Medium
1309_7634,Malleshwaram Traffic PS,2022,51,12,High
1309_7634,Malleshwaram Traffic PS,2023,1,7,High
1309_7634,Malleshwaram Traffic PS,2023,2,5,High
1309_7634,Malleshwaram Traffic PS,2023,3,4,High
1309_7634,Malleshwaram Traffic PS,2023,4,7,High
1309_7634,Malleshwaram Traffic PS,2023,5,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,6,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,8,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,9,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,10,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,11,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,12,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,13,8,High
1309_7634,Malleshwaram Traffic PS,2023,14,9,High
1309_7634,Malleshwaram Traffic PS,2023,15,5,High
1309_7634,Malleshwaram Traffic PS,2023,16,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,17,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,19,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,20,4,High
1309_7634,Malleshwaram Traffic PS,2023,21,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,22,4,High
1309_7634,Malleshwaram Traffic PS,2023,23,5,High
1309_7634,Malleshwaram Traffic PS,2023,24,1,Low
1309_7634,Malleshwaram Traffic PS,2023,25,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,26,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,27,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,28,4,High
1309_7634,Malleshwaram Traffic PS,2023,29,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,30,5,High
1309_7634,Malleshwaram Traffic PS,2023,31,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,32,2,Medium
1309_7634,Malleshwaram Traffic PS,2023,33,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,34,1,Low
1309_7634,Malleshwaram Traffic PS,2023,35,3,Medium
1309_7634,Malleshwaram Traffic PS,2023,36,1,Low
1309_7728,Byadarahalli PS,2023,36,1,Low
1309_7729,Byadarahalli PS,2023,37,1,Low
1309_7730,Soladevanahalli PS,2018,5,1,Low
1309_7748,Jalahalli Traffic PS,2017,45,1,Low
1309_7748,Jalahalli Traffic PS,2017,47,1,Low
1309_7748,Jalahalli Traffic PS,2019,4,1,Low
1309_7748,Soladevanahalli PS,2017,2,1,Low
1309_7748,Soladevanahalli PS,2019,17,1,Low
1309_7748,Soladevanahalli PS,2019,31,1,Low
1309_7748,Soladevanahalli PS,2021,50,1,Low
1309_7748,Soladevanahalli PS,2022,6,1,Low
1309_7749,Jalahalli Traffic PS,2019,28,1,Low
1309_7749,Soladevanahalli PS,2016,1,1,Low
1309_7749,Soladevanahalli PS,2016,15,1,Low
1309_7749,Soladevanahalli PS,2020,11,1,Low
1309_7749,Soladevanahalli PS,2020,25,1,Low
1309_7749,Soladevanahalli PS,2021,6,1,Low
1309_7749,Soladevanahalli PS,2021,10,1,Low
1309_7749,Soladevanahalli PS,2021,45,1,Low
1309_7749,Soladevanahalli PS,2022,14,1,Low
1309_7749,Soladevanahalli PS,2022,22,1,Low
1309_7749,Soladevanahalli PS,2023,9,1,Low
1309_7749,Soladevanahalli PS,2023,44,1,Low
1309_7749,Soladevanahalli PS,2023,48,1,Low
1309_7750,Jalahalli Traffic PS,2018,29,1,Low
1309_7752,Jalahalli Traffic PS,2022,23,1,Low
1309_7752,Soladevanahalli PS,2017,18,1,Low
1309_7752,Soladevanahalli PS,2018,23,1,Low
1309_7752,Soladevanahalli PS,2018,26,1,Low
1309_7752,Soladevanahalli PS,2021,29,1,Low
1309_7752,Soladevanahalli PS,2021,37,1,Low
1309_7752,Soladevanahalli PS,2021,42,1,Low
1309_7752,Soladevanahalli PS,2023,44,1,Low
1309_7752,Soladevanahalli PS,2023,45,1,Low
1309_7752,Soladevanahalli PS,2023,48,1,Low
1309_7752,Soladevanahalli PS,2023,51,1,Low
1309_7752,Yelahanka New Town PS,2023,34,1,Low
1309_7753,Gangammana Gudi PS,2022,16,1,Low
1309_7753,Gangammana Gudi PS,2022,25,1,Low
1309_7753,Gangammana Gudi PS,2022,40,1,Low
1309_7753,Gangammana Gudi PS,2022,51,1,Low
1309_7753,Gangammana Gudi PS,2023,43,1,Low
1309_7753,Gangammana Gudi PS,2023,45,1,Low
1309_7753,Jalahalli Traffic PS,2019,13,1,Low
1309_7753,Jalahalli Traffic PS,2023,13,1,Low
1309_7753,Soladevanahalli PS,2022,19,1,Low
1309_7753,Vidyaranyapura PS,2016,21,1,Low
1309_7753,Vidyaranyapura PS,2016,42,1,Low
1309_7753,Vidyaranyapura PS,2017,15,1,Low
1309_7753,Vidyaranyapura PS,2017,37,1,Low
1309_7753,Vidyaranyapura PS,2017,43,1,Low
1309_7753,Vidyaranyapura PS,2020,7,1,Low
1309_7753,Vidyaranyapura PS,2021,1,1,Low
1309_7753,Vidyaranyapura PS,2022,19,1,Low
1309_7753,Vidyaranyapura PS,2023,46,1,Low
1309_7753,Vidyaranyapura PS,2023,47,1,Low
1309_7753,Vidyaranyapura PS,2023,49,1,Low
1309_7753,Yelahanka New Town PS,2023,11,1,Low
1309_7754,Vidyaranyapura PS,2016,9,1,Low
1309_7754,Vidyaranyapura PS,2016,22,1,Low
1309_7754,Vidyaranyapura PS,2016,28,1,Low
1309_7754,Vidyaranyapura PS,2016,38,1,Low
1309_7754,Vidyaranyapura PS,2017,7,1,Low
1309_7754,Vidyaranyapura PS,2017,10,1,Low
1309_7754,Vidyaranyapura PS,2017,12,1,Low
1309_7754,Vidyaranyapura PS,2017,14,1,Low
1309_7754,Vidyaranyapura PS,2017,21,1,Low
1309_7754,Vidyaranyapura PS,2017,22,1,Low
1309_7754,Vidyaranyapura PS,2017,23,1,Low
1309_7754,Vidyaranyapura PS,2017,24,1,Low
1309_7754,Vidyaranyapura PS,2017,28,1,Low
1309_7754,Vidyaranyapura PS,2017,40,1,Low
1309_7754,Vidyaranyapura PS,2018,5,1,Low
1309_7754,Vidyaranyapura PS,2018,12,1,Low
1309_7754,Vidyaranyapura PS,2018,14,1,Low
1309_7754,Vidyaranyapura PS,2018,33,1,Low
1309_7754,Vidyaranyapura PS,2022,25,1,Low
1309_7754,Vidyaranyapura PS,2023,35,1,Low
1309_7754,Vidyaranyapura PS,2023,48,1,Low
1309_7754,Vidyaranyapura PS,2023,51,1,Low
1309_7754,Yelahanka New Town PS,2023,26,1,Low
1309_7754,Yelahanka New Town PS,2023,37,1,Low
1309_7755,Vidyaranyapura PS,2016,34,1,Low
1309_7755,Vidyaranyapura PS,2017,39,2,Medium
1309_7755,Vidyaranyapura PS,2017,40,1,Low
1309_7755,Vidyaranyapura PS,2023,47,1,Low
1309_7755,Yelahanka New Town PS,2022,9,1,Low
1309_7755,Yelahanka New Town PS,2022,10,1,Low
1309_7755,Yelahanka New Town PS,2023,19,1,Low
1309_7755,Yelahanka New Town PS,2023,20,1,Low
1309_7755,Yelahanka New Town PS,2023,32,1,Low
1309_7755,Yelahanka New Town PS,2023,51,1,Low
1309_7755,Yelahanka Traffic PS,2022,11,1,Low
1309_7756,Adugodi Traffic PS,2022,29,1,Low
1309_7756,Girinagar PS,2022,27,1,Low
1309_7756,Yelahanka New Town PS,2023,18,1,Low
1309_7756,Yelahanka New Town PS,2023,21,1,Low
1309_7756,Yelahanka New Town PS,2023,24,1,Low
1309_7756,Yelahanka New Town PS,2023,33,1,Low
1309_7756,Yelahanka New Town PS,2023,34,1,Low
1309_7756,Yelahanka New Town PS,2023,36,3,Medium
1309_7756,Yelahanka New Town PS,2023,44,1,Low
1309_7756,Yelahanka New Town PS,2023,46,2,Medium
1309_7756,Yelahanka Traffic PS,2021,16,1,Low
1309_7756,Yelahanka Traffic PS,2022,3,1,Low
1309_7756,Yelahanka Traffic PS,2023,40,1,Low
1309_7757,NorthEast CEN Crime PS,2023,40,1,Low
1309_7757,Yelahanka New Town PS,2023,25,2,Medium
1309_7757,Yelahanka New Town PS,2023,31,1,Low
1309_7757,Yelahanka New Town PS,2023,34,1,Low
1309_7757,Yelahanka New Town PS,2023,40,1,Low
1309_7757,Yelahanka New Town PS,2023,41,2,Medium
1309_7757,Yelahanka New Town PS,2023,44,1,Low
1309_7757,Yelahanka New Town PS,2023,48,1,Low
1309_7757,Yelahanka New Town PS,2023,50,1,Low
1309_7757,Yelahanka New Town PS,2023,51,1,Low
1309_7757,Yelahanka Traffic PS,2022,3,2,Medium
1309_7758,NorthEast CEN Crime PS,2023,40,1,Low
1309_7758,Yelahanka New Town PS,2022,9,1,Low
1309_7758,Yelahanka New Town PS,2023,11,1,Low
1309_7758,Yelahanka New Town PS,2023,13,1,Low
1309_7758,Yelahanka New Town PS,2023,29,2,Medium
1309_7758,Yelahanka New Town PS,2023,36,1,Low
1309_7758,Yelahanka New Town PS,2023,40,2,Medium
1309_7758,Yelahanka New Town PS,2023,46,1,Low
1309_7758,Yelahanka New Town PS,2023,47,1,Low
1309_7758,Yelahanka New Town PS,2023,48,1,Low
1309_7758,Yelahanka Traffic PS,2022,8,1,Low
1309_7759,Banaswadi PS,2023,44,1,Low
1309_7759,NorthEast CEN Crime PS,2022,3,6,High
1309_7759,NorthEast CEN Crime PS,2022,4,3,Medium
1309_7759,NorthEast CEN Crime PS,2023,40,1,Low
1309_7759,NorthEast CEN Crime PS,2023,44,3,Medium
1309_7759,NorthEast CEN Crime PS,2023,45,1,Low
1309_7759,Yelahanka New Town PS,2022,12,1,Low
1309_7759,Yelahanka New Town PS,2022,14,1,Low
1309_7759,Yelahanka New Town PS,2022,19,1,Low
1309_7759,Yelahanka New Town PS,2022,22,2,Medium
1309_7759,Yelahanka New Town PS,2022,24,1,Low
1309_7759,Yelahanka New Town PS,2022,29,1,Low
1309_7759,Yelahanka New Town PS,2022,30,1,Low
1309_7759,Yelahanka New Town PS,2023,17,1,Low
1309_7759,Yelahanka New Town PS,2023,33,1,Low
1309_7759,Yelahanka New Town PS,2023,40,1,Low
1309_7759,Yelahanka New Town PS,2023,46,1,Low
1309_7759,Yelahanka New Town PS,2023,47,1,Low
1309_7759,Yelahanka PS,2020,3,1,Low
1309_7759,Yelahanka PS,2022,51,1,Low
1309_7759,Yelahanka PS,2023,11,1,Low
1309_7759,Yelahanka PS,2023,22,1,Low
1309_7759,Yelahanka PS,2023,32,1,Low
1309_7759,Yelahanka PS,2023,36,1,Low
1309_7759,Yelahanka PS,2023,37,1,Low
1309_7759,Yelahanka PS,2023,38,1,Low
1309_7759,Yelahanka PS,2023,39,1,Low
1309_7759,Yelahanka PS,2023,43,1,Low
1309_7759,Yelahanka PS,2023,46,1,Low
1309_7759,Yelahanka PS,2023,47,1,Low
1309_7759,Yelahanka PS,2023,50,1,Low
1309_7759,Yelahanka PS,2023,51,1,Low
1309_7759,Yelahanka PS,2023,52,1,Low
1309_7759,Yelahanka Traffic PS,2019,47,1,Low
1309_7759,Yelahanka Traffic PS,2021,4,1,Low
1309_7759,Yelahanka Traffic PS,2021,5,1,Low
1309_7759,Yelahanka Traffic PS,2021,17,1,Low
1309_7759,Yelahanka Traffic PS,2021,42,1,Low
1309_7759,Yelahanka Traffic PS,2021,48,1,Low
1309_7759,Yelahanka Traffic PS,2021,52,1,Low
1309_7759,Yelahanka Traffic PS,2022,1,1,Low
1309_7759,Yelahanka Traffic PS,2022,2,1,Low
1309_7759,Yelahanka Traffic PS,2022,3,1,Low
1309_7759,Yelahanka Traffic PS,2022,8,2,Medium
1309_7759,Yelahanka Traffic PS,2022,13,1,Low
1309_7759,Yelahanka Traffic PS,2022,16,1,Low
1309_7759,Yelahanka Traffic PS,2022,29,1,Low
1309_7759,Yelahanka Traffic PS,2022,33,2,Medium
1309_7759,Yelahanka Traffic PS,2022,34,1,Low
1309_7759,Yelahanka Traffic PS,2023,41,1,Low
1309_7759,Yelahanka Traffic PS,2023,45,1,Low
1309_7760,Hebbal PS,2022,17,1,Low
1309_7760,Yelahanka PS,2020,7,1,Low
1309_7760,Yelahanka PS,2023,42,1,Low
1309_7760,Yelahanka PS,2023,43,2,Medium
1309_7760,Yelahanka PS,2023,50,1,Low
1309_7761,Sampigehalli PS,2019,1,1,Low
1309_7761,Sampigehalli PS,2023,33,1,Low
1309_7762,East Zone Women PS,2023,42,1,Low
1309_7762,Hennur Traffic PS,2023,30,1,Low
1309_7762,Sampigehalli PS,2016,18,1,Low
1309_7762,Sampigehalli PS,2019,8,1,Low
1309_7762,Sampigehalli PS,2019,20,1,Low
1309_7762,Sampigehalli PS,2019,24,1,Low
1309_7762,Sampigehalli PS,2019,35,1,Low
1309_7762,Sampigehalli PS,2019,38,1,Low
1309_7762,Sampigehalli PS,2019,40,1,Low
1309_7762,Sampigehalli PS,2019,51,1,Low
1309_7762,Sampigehalli PS,2020,10,1,Low
1309_7762,Sampigehalli PS,2020,26,1,Low
1309_7762,Sampigehalli PS,2020,50,1,Low
1309_7762,Sampigehalli PS,2020,51,1,Low
1309_7762,Sampigehalli PS,2020,53,1,Low
1309_7762,Sampigehalli PS,2021,4,1,Low
1309_7762,Sampigehalli PS,2021,7,1,Low
1309_7762,Sampigehalli PS,2021,19,1,Low
1309_7762,Sampigehalli PS,2021,24,1,Low
1309_7762,Sampigehalli PS,2021,28,1,Low
1309_7762,Sampigehalli PS,2021,38,1,Low
1309_7762,Sampigehalli PS,2021,53,1,Low
1309_7762,Sampigehalli PS,2022,7,1,Low
1309_7762,Sampigehalli PS,2022,14,1,Low
1309_7762,Sampigehalli PS,2022,18,1,Low
1309_7762,Sampigehalli PS,2022,19,2,Medium
1309_7762,Sampigehalli PS,2022,22,1,Low
1309_7762,Sampigehalli PS,2023,14,1,Low
1309_7762,Sampigehalli PS,2023,39,1,Low
1309_7762,Sampigehalli PS,2023,41,1,Low
1309_7762,Sampigehalli PS,2023,45,1,Low
1309_7762,Sampigehalli PS,2023,46,1,Low
1309_7762,Sampigehalli PS,2023,48,1,Low
1309_7762,Sampigehalli PS,2023,50,1,Low
1309_7763,Hennur Traffic PS,2023,41,1,Low
1309_7763,Sampigehalli PS,2020,6,1,Low
1309_7763,Sampigehalli PS,2020,8,1,Low
1309_7763,Sampigehalli PS,2020,33,1,Low
1309_7763,Sampigehalli PS,2020,39,1,Low
1309_7763,Sampigehalli PS,2020,48,1,Low
1309_7763,Sampigehalli PS,2021,31,1,Low
1309_7763,Sampigehalli PS,2022,21,1,Low
1309_7763,Sampigehalli PS,2023,29,1,Low
1309_7763,Sampigehalli PS,2023,47,1,Low
1309_7763,Sampigehalli PS,2023,48,1,Low
1309_7764,Bagalur PS,2019,24,1,Low
1309_7764,Bagalur PS,2023,29,1,Low
1309_7765,Bagalur PS,2017,21,1,Low
1309_7765,Bagalur PS,2018,27,1,Low
1309_7765,Bagalur PS,2018,29,1,Low
1309_7765,Bagalur PS,2018,31,1,Low
1309_7765,Bagalur PS,2018,35,1,Low
1309_7765,Bagalur PS,2018,47,2,Medium
1309_7765,Bagalur PS,2019,4,1,Low
1309_7765,Bagalur PS,2019,5,1,Low
1309_7765,Bagalur PS,2019,7,1,Low
1309_7765,Bagalur PS,2019,29,1,Low
1309_7765,Bagalur PS,2020,36,1,Low
1309_7765,Bagalur PS,2022,10,1,Low
1309_7765,Bagalur PS,2023,41,1,Low
1309_7765,Bagalur PS,2023,44,1,Low
1309_7765,Bagalur PS,2023,45,1,Low
1309_7765,Devanahalli Traffic PS,2023,38,1,Low
1309_7766,Bagalur PS,2017,42,1,Low
1309_7766,Bagalur PS,2017,45,1,Low
1309_7766,Bagalur PS,2017,47,2,Medium
1309_7766,Bagalur PS,2018,29,3,Medium
1309_7766,Bagalur PS,2018,30,1,Low
1309_7766,Bagalur PS,2018,33,1,Low
1309_7766,Bagalur PS,2019,22,1,Low
1309_7766,Bagalur PS,2022,12,1,Low
1309_7766,Bagalur PS,2022,26,1,Low
1309_7766,Bagalur PS,2023,40,1,Low
1309_7766,Bagalur PS,2023,45,1,Low
1309_7766,Bagalur PS,2023,51,1,Low
1309_7771,Bagalur PS,2017,30,1,Low
1309_7771,Banashankari PS,2018,47,1,Low
1309_7820,Bandepalya PS,2023,48,1,Low
1309_8020,Jayanagar PS,2020,31,1,Low
130_773,Rajajinagar Traffic PS,2016,45,1,Low
130_773,Rajajinagar Traffic PS,2016,46,1,Low
130_773,Rajajinagar Traffic PS,2016,47,1,Low
130_773,Rajajinagar Traffic PS,2016,48,1,Low
130_773,Rajajinagar Traffic PS,2017,1,1,Low
130_773,Rajajinagar Traffic PS,2017,3,2,Medium
130_773,Rajajinagar Traffic PS,2017,9,2,Medium
130_773,Rajajinagar Traffic PS,2017,12,1,Low
130_773,Rajajinagar Traffic PS,2017,13,2,Medium
130_773,Rajajinagar Traffic PS,2017,14,3,Medium
130_773,Rajajinagar Traffic PS,2017,17,3,Medium
130_773,Rajajinagar Traffic PS,2017,23,1,Low
130_773,Rajajinagar Traffic PS,2017,24,3,Medium
130_773,Rajajinagar Traffic PS,2017,25,6,High
130_773,Rajajinagar Traffic PS,2017,26,3,Medium
130_773,Rajajinagar Traffic PS,2017,27,3,Medium
130_773,Rajajinagar Traffic PS,2017,28,4,High
130_773,Rajajinagar Traffic PS,2017,29,4,High
130_773,Rajajinagar Traffic PS,2017,30,2,Medium
130_773,Rajajinagar Traffic PS,2017,32,4,High
130_773,Rajajinagar Traffic PS,2017,33,3,Medium
130_773,Rajajinagar Traffic PS,2017,35,3,Medium
130_773,Rajajinagar Traffic PS,2017,36,3,Medium
130_773,Rajajinagar Traffic PS,2017,37,4,High
130_773,Rajajinagar Traffic PS,2017,38,1,Low
130_773,Rajajinagar Traffic PS,2017,39,2,Medium
130_773,Rajajinagar Traffic PS,2017,40,4,High
130_773,Rajajinagar Traffic PS,2017,41,1,Low
130_773,Rajajinagar Traffic PS,2017,43,4,High
130_773,Rajajinagar Traffic PS,2017,44,3,Medium
130_773,Rajajinagar Traffic PS,2017,45,3,Medium
130_773,Rajajinagar Traffic PS,2017,46,2,Medium
130_773,Rajajinagar Traffic PS,2017,47,2,Medium
130_773,Rajajinagar Traffic PS,2017,48,2,Medium
130_773,Rajajinagar Traffic PS,2017,50,1,Low
130_773,Rajajinagar Traffic PS,2018,18,1,Low
130_7732,Rajajinagar Traffic PS,2017,35,1,Low
130_774,Rajajinagar Traffic PS,2017,24,1,Low
130_775,Rajajinagar Traffic PS,2016,45,2,Medium
130_775,Rajajinagar Traffic PS,2016,46,2,Medium
130_775,Rajajinagar Traffic PS,2017,2,1,Low
130_775,Rajajinagar Traffic PS,2017,4,2,Medium
130_775,Rajajinagar Traffic PS,2017,5,1,Low
130_775,Rajajinagar Traffic PS,2017,9,1,Low
130_775,Rajajinagar Traffic PS,2017,14,1,Low
130_775,Rajajinagar Traffic PS,2017,15,1,Low
130_775,Rajajinagar Traffic PS,2017,18,1,Low
130_775,Rajajinagar Traffic PS,2017,25,1,Low
130_775,Rajajinagar Traffic PS,2017,46,1,Low
1310_1310,Soladevanahalli PS,2020,24,1,Low
1310_7725,Yelahanka New Town PS,2022,43,1,Low
1310_7730,HSR Layout PS,2021,9,1,Low
1310_7731,Rajajinagar Traffic PS,2017,48,1,Low
1310_7731,Rajajinagar Traffic PS,2019,27,1,Low
1310_7731,Rajajinagar Traffic PS,2022,4,1,Low
1310_7747,Jalahalli Traffic PS,2021,30,1,Low
1310_7748,Jalahalli Traffic PS,2023,43,1,Low
1310_7748,Soladevanahalli PS,2016,3,1,Low
1310_7748,Soladevanahalli PS,2016,21,1,Low
1310_7748,Soladevanahalli PS,2016,38,1,Low
1310_7748,Soladevanahalli PS,2016,39,1,Low
1310_7748,Soladevanahalli PS,2017,4,1,Low
1310_7748,Soladevanahalli PS,2017,10,1,Low
1310_7748,Soladevanahalli PS,2018,18,1,Low
1310_7748,Soladevanahalli PS,2019,50,1,Low
1310_7748,Soladevanahalli PS,2020,5,1,Low
1310_7748,Soladevanahalli PS,2020,35,1,Low
1310_7748,Soladevanahalli PS,2020,42,1,Low
1310_7748,Soladevanahalli PS,2021,6,1,Low
1310_7748,Soladevanahalli PS,2021,50,1,Low
1310_7748,Soladevanahalli PS,2022,2,1,Low
1310_7748,Soladevanahalli PS,2023,25,1,Low
1310_7749,Soladevanahalli PS,2018,6,1,Low
1310_7749,Soladevanahalli PS,2019,18,1,Low
1310_7749,Soladevanahalli PS,2020,16,1,Low
1310_7749,Soladevanahalli PS,2020,35,1,Low
1310_7749,Soladevanahalli PS,2022,27,1,Low
1310_7750,Soladevanahalli PS,2016,1,1,Low
1310_7750,Soladevanahalli PS,2019,29,1,Low
1310_7750,Soladevanahalli PS,2022,15,1,Low
1310_7751,Soladevanahalli PS,2016,16,1,Low
1310_7751,Soladevanahalli PS,2017,12,1,Low
1310_7751,Soladevanahalli PS,2019,20,1,Low
1310_7752,Jalahalli Traffic PS,2020,52,1,Low
1310_7752,Jalahalli Traffic PS,2023,22,1,Low
1310_7753,Jalahalli Traffic PS,2018,22,1,Low
1310_7753,Jalahalli Traffic PS,2023,31,1,Low
