Grid_ID,Date,Crime_Count
1298_7760,2019-07-06,1
1298_7760,2019-07-08,1
1298_7760,2019-07-09,1
1298_7760,2019-07-15,2
1298_7760,2019-07-18,2
1298_7760,2019-07-24,2
1298_7760,2019-07-27,1
1298_7760,2019-07-30,1
1298_7760,2019-07-31,1
1298_7760,2019-08-01,1
1298_7760,2019-08-04,1
1298_7760,2019-08-06,1
1298_7760,2019-08-07,1
1298_7760,2019-08-08,1
1298_7760,2019-08-10,1
1298_7760,2019-08-11,1
1298_7760,2019-08-17,1
1298_7760,2019-08-19,1
1298_7760,2019-08-20,1
1298_7760,2019-08-23,2
1298_7760,2019-08-27,1
1298_7760,2019-08-28,1
1298_7760,2019-08-31,2
1298_7760,2019-09-02,1
1298_7760,2019-09-05,2
1298_7760,2019-09-09,2
1298_7760,2019-09-10,2
1298_7760,2019-09-12,1
1298_7760,2019-09-15,1
1298_7760,2019-09-17,2
1298_7760,2019-09-18,1
1298_7760,2019-09-21,4
1298_7760,2019-09-26,1
1298_7760,2019-09-27,2
1298_7760,2019-09-29,1
1298_7760,2019-10-06,1
1298_7760,2019-10-11,1
1298_7760,2019-10-14,1
1298_7760,2019-10-20,1
1298_7760,2019-10-22,1
1298_7760,2019-10-24,1
1298_7760,2019-11-01,1
1298_7760,2019-11-02,1
1298_7760,2019-11-04,1
1298_7760,2019-11-05,1
1298_7760,2019-11-06,2
1298_7760,2019-11-12,2
1298_7760,2019-11-14,1
1298_7760,2019-11-15,2
1298_7760,2019-11-16,3
1298_7760,2019-11-17,2
1298_7760,2019-11-19,1
1298_7760,2019-11-21,1
1298_7760,2019-11-27,1
1298_7760,2019-11-28,1
1298_7760,2019-12-02,1
1298_7760,2019-12-04,1
1298_7760,2019-12-05,1
1298_7760,2019-12-07,1
1298_7760,2019-12-09,2
1298_7760,2019-12-10,1
1298_7760,2019-12-14,1
1298_7760,2019-12-16,1
1298_7760,2019-12-17,1
1298_7760,2019-12-18,1
1298_7760,2019-12-19,1
1298_7760,2019-12-22,1
1298_7760,2019-12-31,1
1298_7760,2020-01-06,1
1298_7760,2020-01-10,1
1298_7760,2020-01-14,1
1298_7760,2020-02-03,1
1298_7760,2020-02-04,1
1298_7760,2020-02-13,1
1298_7760,2020-02-17,2
1298_7760,2020-02-20,1
1298_7760,2020-02-25,1
1298_7760,2020-02-28,1
1298_7760,2020-03-03,1
1298_7760,2020-03-04,1
1298_7760,2020-03-12,1
1298_7760,2020-03-13,1
1298_7760,2020-03-16,1
1298_7760,2020-03-18,1
1298_7760,2020-04-01,1
1298_7760,2020-04-15,1
1298_7760,2020-04-21,1
1298_7760,2020-04-22,1
1298_7760,2020-04-23,1
1298_7760,2020-04-25,1
1298_7760,2020-04-26,1
1298_7760,2020-04-27,1
1298_7760,2020-05-04,1
1298_7760,2020-05-08,1
1298_7760,2020-05-09,1
1298_7760,2020-05-19,1
1298_7760,2020-05-26,1
1298_7760,2020-05-29,1
1298_7760,2020-06-01,1
1298_7760,2020-06-06,1
1298_7760,2020-06-09,2
1298_7760,2020-06-13,2
1298_7760,2020-06-14,1
1298_7760,2020-06-16,1
1298_7760,2020-06-19,2
1298_7760,2020-06-20,1
1298_7760,2020-06-22,1
1298_7760,2020-06-23,2
1298_7760,2020-07-07,1
1298_7760,2020-07-08,1
1298_7760,2020-07-11,1
1298_7760,2020-07-14,1
1298_7760,2020-07-18,1
1298_7760,2020-07-29,1
1298_7760,2020-07-30,1
1298_7760,2020-08-01,1
1298_7760,2020-08-04,1
1298_7760,2020-08-06,1
1298_7760,2020-08-09,1
1298_7760,2020-08-11,1
1298_7760,2020-08-15,1
1298_7760,2020-08-16,2
1298_7760,2020-08-20,1
1298_7760,2020-08-23,1
1298_7760,2020-08-27,2
1298_7760,2020-08-29,1
1298_7760,2020-08-31,1
1298_7760,2020-09-01,1
1298_7760,2020-09-03,1
1298_7760,2020-09-04,1
1298_7760,2020-09-06,1
1298_7760,2020-09-08,1
1298_7760,2020-09-09,2
1298_7760,2020-09-10,1
1298_7760,2020-09-11,2
1298_7760,2020-09-17,2
1298_7760,2020-09-18,2
1298_7760,2020-09-19,3
1298_7760,2020-09-20,1
1298_7760,2020-09-21,1
1298_7760,2020-09-24,1
1298_7760,2020-09-26,1
1298_7760,2020-09-28,4
1298_7760,2020-09-29,1
1298_7760,2020-10-01,1
1298_7760,2020-10-06,3
1298_7760,2020-10-10,1
1298_7760,2020-10-11,1
1298_7760,2020-10-12,1
1298_7760,2020-10-15,2
1298_7760,2020-10-16,1
1298_7760,2020-10-18,1
1298_7760,2020-10-19,1
1298_7760,2020-11-05,3
1298_7760,2020-11-06,1
1298_7760,2020-11-15,2
1298_7760,2020-11-21,1
1298_7760,2020-11-22,1
1298_7760,2020-11-24,1
1298_7760,2020-11-27,2
1298_7760,2020-11-28,1
1298_7760,2020-11-30,2
1298_7760,2020-12-09,1
1298_7760,2020-12-13,1
1298_7760,2020-12-16,1
1298_7760,2020-12-17,1
1298_7760,2020-12-19,1
1298_7760,2020-12-24,1
1298_7760,2020-12-31,2
1298_7760,2021-01-01,1
1298_7760,2021-01-27,1
1298_7760,2021-02-09,1
1298_7760,2021-02-13,1
1298_7760,2021-03-19,1
1298_7760,2021-04-01,2
1298_7760,2021-04-17,1
1298_7760,2021-04-18,1
1298_7760,2021-05-31,3
1298_7760,2021-07-04,1
1298_7760,2021-07-13,2
1298_7760,2021-07-14,1
1298_7760,2021-08-17,1
1298_7760,2021-10-07,1
1298_7760,2021-10-30,1
1298_7760,2021-12-17,1
1298_7760,2021-12-28,2
1298_7760,2022-01-22,1
1298_7760,2022-01-31,1
1298_7760,2022-02-07,1
1298_7760,2022-02-18,1
1298_7760,2022-02-19,1
1298_7760,2022-02-23,1
1298_7760,2022-02-24,1
1298_7760,2022-03-02,1
1298_7760,2022-03-07,1
1298_7760,2022-03-09,1
1298_7760,2022-03-11,1
1298_7760,2022-03-15,1
1298_7760,2022-03-17,1
1298_7760,2022-03-19,1
1298_7760,2022-03-21,1
1298_7760,2022-03-23,1
1298_7760,2022-03-28,1
1298_7760,2022-03-30,1
1298_7760,2022-03-31,1
1298_7760,2022-04-05,1
1298_7760,2022-04-10,1
1298_7760,2022-04-12,2
1298_7760,2022-04-16,1
1298_7760,2022-04-18,1
1298_7760,2022-04-25,1
1298_7760,2022-04-28,1
1298_7760,2022-04-29,1
1298_7760,2022-05-02,1
1298_7760,2022-05-04,1
1298_7760,2022-05-10,1
1298_7760,2022-05-15,1
1298_7760,2022-05-17,1
1298_7760,2022-05-24,1
1298_7760,2022-05-25,1
1298_7760,2022-05-26,1
1298_7760,2022-05-27,1
1298_7760,2022-06-04,1
1298_7760,2022-06-07,1
1298_7760,2022-06-16,2
1298_7760,2022-06-17,1
1298_7760,2022-06-19,1
1298_7760,2022-06-23,1
1298_7760,2022-06-28,1
1298_7760,2022-06-29,1
1298_7760,2022-07-01,1
1298_7760,2022-07-03,1
1298_7760,2022-07-07,1
1298_7760,2022-07-09,1
1298_7760,2022-07-13,1
1298_7760,2022-07-19,1
1298_7760,2022-07-31,1
1298_7760,2022-08-02,1
1298_7760,2022-08-03,1
1298_7760,2022-08-05,1
1298_7760,2022-08-06,1
1298_7760,2022-08-07,1
1298_7760,2022-08-11,1
1298_7760,2022-08-13,1
1298_7760,2022-08-18,1
1298_7760,2022-08-19,1
1298_7760,2022-08-27,1
1298_7760,2022-08-30,1
1298_7760,2022-09-02,1
1298_7760,2022-09-04,1
1298_7760,2022-09-17,2
1298_7760,2022-09-18,1
1298_7760,2022-09-24,1
1298_7760,2022-09-26,2
1298_7760,2022-10-03,1
1298_7760,2022-10-04,1
1298_7760,2022-10-05,1
1298_7760,2022-10-06,1
1298_7760,2022-10-08,2
1298_7760,2022-10-17,1
1298_7760,2022-10-21,1
1298_7760,2022-10-27,1
1298_7760,2022-11-05,1
1298_7760,2022-11-07,1
1298_7760,2022-11-13,1
1298_7760,2022-11-15,1
1298_7760,2022-11-23,2
1298_7760,2022-11-26,1
1298_7760,2022-11-28,2
1298_7760,2022-12-01,1
1298_7760,2022-12-02,1
1298_7760,2022-12-09,1
1298_7760,2022-12-14,1
1298_7760,2022-12-17,1
1298_7760,2022-12-22,1
1298_7760,2022-12-24,1
1298_7760,2023-01-03,1
1298_7760,2023-01-07,1
1298_7760,2023-01-09,1
1298_7760,2023-01-11,2
1298_7760,2023-01-13,1
1298_7760,2023-01-16,1
1298_7760,2023-01-18,1
1298_7760,2023-01-20,1
1298_7760,2023-01-23,1
1298_7760,2023-01-24,1
1298_7760,2023-01-25,1
1298_7760,2023-01-28,1
1298_7760,2023-01-29,1
1298_7760,2023-01-31,1
1298_7760,2023-02-01,1
1298_7760,2023-02-07,1
1298_7760,2023-02-10,2
1298_7760,2023-02-14,1
1298_7760,2023-02-23,3
1298_7760,2023-02-27,1
1298_7760,2023-03-19,1
1298_7760,2023-03-29,1
1298_7760,2023-03-31,1
1298_7760,2023-04-01,1
1298_7760,2023-04-03,2
1298_7760,2023-04-06,1
1298_7760,2023-04-13,1
1298_7760,2023-04-17,2
1298_7760,2023-04-20,1
1298_7760,2023-04-24,2
1298_7760,2023-04-27,1
1298_7760,2023-04-30,1
1298_7760,2023-05-05,1
1298_7760,2023-05-06,1
1298_7760,2023-05-07,1
1298_7760,2023-05-23,1
1298_7760,2023-05-25,2
1298_7760,2023-05-27,1
1298_7760,2023-05-28,1
1298_7760,2023-05-29,1
1298_7760,2023-05-30,1
1298_7760,2023-06-02,1
1298_7760,2023-06-09,1
1298_7760,2023-06-12,1
1298_7760,2023-06-19,1
1298_7760,2023-06-21,2
1298_7760,2023-06-23,1
1298_7760,2023-06-24,1
1298_7760,2023-06-26,1
1298_7760,2023-06-28,1
1298_7760,2023-06-29,2
1298_7760,2023-06-30,1
1298_7760,2023-07-03,1
1298_7760,2023-07-05,2
1298_7760,2023-07-06,1
1298_7760,2023-07-07,3
1298_7760,2023-07-08,2
1298_7760,2023-07-09,6
1298_7760,2023-07-10,2
1298_7760,2023-07-13,3
1298_7760,2023-07-14,1
1298_7760,2023-07-15,1
1298_7760,2023-07-16,2
1298_7760,2023-07-18,1
1298_7760,2023-07-19,2
1298_7760,2023-07-20,3
1298_7760,2023-07-22,2
1298_7760,2023-07-23,1
1298_7760,2023-07-26,1
1298_7760,2023-07-27,1
1298_7760,2023-07-30,1
1298_7760,2023-07-31,2
1298_7760,2023-08-01,1
1298_7760,2023-08-03,3
1298_7760,2023-08-04,1
1298_7760,2023-08-05,3
1298_7760,2023-08-07,2
1298_7760,2023-08-09,2
1298_7760,2023-08-11,2
1298_7760,2023-08-12,2
1298_7760,2023-08-15,2
1298_7760,2023-08-16,1
1298_7760,2023-08-18,1
1298_7760,2023-08-19,1
1298_7760,2023-08-22,1
1298_7760,2023-08-23,2
1298_7760,2023-08-24,1
1298_7760,2023-08-26,2
1298_7760,2023-08-28,2
1298_7760,2023-08-29,2
1298_7760,2023-08-31,5
1298_7760,2023-09-01,1
1298_7760,2023-09-04,2
1298_7760,2023-09-06,1
1298_7760,2023-09-07,1
1298_7760,2023-09-09,1
1298_7760,2023-09-10,1
1298_7760,2023-09-18,3
1298_7760,2023-09-20,3
1298_7760,2023-09-23,2
1298_7760,2023-09-25,4
1298_7760,2023-09-26,1
1298_7760,2023-09-27,2
1298_7760,2023-09-29,1
1298_7760,2023-10-02,2
1298_7760,2023-10-03,1
1298_7760,2023-10-05,2
1298_7760,2023-10-06,2
1298_7760,2023-10-10,1
1298_7760,2023-10-13,1
1298_7760,2023-10-14,2
1298_7760,2023-10-16,6
1298_7760,2023-10-18,3
1298_7760,2023-10-19,1
1298_7760,2023-10-26,1
1298_7760,2023-10-27,1
1298_7760,2023-11-04,1
1298_7760,2023-11-10,1
1298_7760,2023-11-11,1
1298_7760,2023-11-16,1
1298_7760,2023-11-17,3
1298_7760,2023-11-18,1
1298_7760,2023-11-22,1
1298_7760,2023-11-24,1
1298_7760,2023-11-26,1
1298_7760,2023-11-28,1
1298_7760,2023-11-29,1
1298_7760,2023-11-30,1
1298_7760,2023-12-01,2
1298_7760,2023-12-02,2
1298_7760,2023-12-03,1
1298_7760,2023-12-05,2
1298_7760,2023-12-06,2
1298_7760,2023-12-08,1
1298_7760,2023-12-09,1
1298_7760,2023-12-10,1
1298_7760,2023-12-12,1
1298_7760,2023-12-13,1
1298_7760,2023-12-14,3
1298_7760,2023-12-15,1
1298_7760,2023-12-17,1
1298_7760,2023-12-18,1
1298_7760,2023-12-21,1
1298_7760,2023-12-23,2
1298_7760,2023-12-28,1
1298_7760,2023-12-30,1
1298_7761,2016-01-07,1
1298_7761,2016-01-09,1
1298_7761,2016-01-11,1
1298_7761,2016-01-15,2
1298_7761,2016-01-16,1
1298_7761,2016-01-24,1
1298_7761,2016-01-28,1
1298_7761,2016-01-29,1
1298_7761,2016-02-15,1
1298_7761,2016-02-20,1
1298_7761,2016-02-22,1
1298_7761,2016-02-27,1
1298_7761,2016-02-29,1
1298_7761,2016-03-10,3
1298_7761,2016-03-12,1
1298_7761,2016-03-17,1
1298_7761,2016-03-19,1
1298_7761,2016-03-26,1
1298_7761,2016-05-12,1
1298_7761,2016-05-13,2
1298_7761,2016-05-18,1
1298_7761,2016-05-21,1
1298_7761,2016-06-02,1
1298_7761,2016-06-06,1
1298_7761,2016-06-07,1
1298_7761,2016-06-17,2
1298_7761,2016-06-19,1
1298_7761,2016-06-22,1
1298_7761,2016-06-26,1
1298_7761,2016-06-27,1
1298_7761,2016-06-28,1
1298_7761,2016-07-01,1
1298_7761,2016-07-06,1
1298_7761,2016-07-11,1
1298_7761,2016-07-14,1
1298_7761,2016-07-21,1
1298_7761,2016-07-25,1
1298_7761,2016-07-26,1
1298_7761,2016-07-31,1
1298_7761,2016-08-07,1
1298_7761,2016-08-08,1
1298_7761,2016-08-11,1
1298_7761,2016-08-20,1
1298_7761,2016-08-23,1
1298_7761,2016-08-25,1
1298_7761,2016-08-26,1
1298_7761,2016-08-30,1
1298_7761,2016-09-06,1
1298_7761,2016-09-07,1
1298_7761,2016-09-11,1
1298_7761,2016-09-19,1
1298_7761,2016-09-22,1
1298_7761,2016-09-27,1
1298_7761,2016-10-03,1
1298_7761,2016-10-05,1
1298_7761,2016-10-24,1
1298_7761,2016-10-30,1
1298_7761,2016-11-10,1
1298_7761,2016-11-12,1
1298_7761,2016-11-25,1
1298_7761,2016-12-10,2
1298_7761,2016-12-14,1
1298_7761,2016-12-19,1
1298_7761,2016-12-26,1
1298_7761,2017-01-12,3
1298_7761,2017-01-13,1
1298_7761,2017-01-14,1
1298_7761,2017-01-16,1
1298_7761,2017-01-25,1
1298_7761,2017-01-28,1
1298_7761,2017-02-05,1
1298_7761,2017-02-11,3
1298_7761,2017-02-14,1
1298_7761,2017-02-17,1
1298_7761,2017-02-18,1
1298_7761,2017-02-22,1
1298_7761,2017-03-02,1
1298_7761,2017-03-03,2
1298_7761,2017-03-08,1
1298_7761,2017-03-16,1
1298_7761,2017-03-17,1
1298_7761,2017-03-24,1
1298_7761,2017-04-03,1
1298_7761,2017-04-11,1
1298_7761,2017-04-16,1
1298_7761,2017-04-18,1
1298_7761,2017-04-25,1
1298_7761,2017-04-30,1
1298_7761,2017-05-11,1
1298_7761,2017-05-28,1
1298_7761,2017-05-29,1
1298_7761,2017-06-02,1
1298_7761,2017-06-12,1
1298_7761,2017-06-18,1
1298_7761,2017-06-22,1
1298_7761,2017-07-06,1
1298_7761,2017-07-11,1
1298_7761,2017-07-18,1
1298_7761,2017-07-19,1
1298_7761,2017-07-20,1
1298_7761,2017-07-21,1
1298_7761,2017-07-22,1
1298_7761,2017-08-02,1
1298_7761,2017-08-03,2
1298_7761,2017-08-11,1
1298_7761,2017-08-12,1
1298_7761,2017-08-18,1
1298_7761,2017-08-23,1
1298_7761,2017-08-24,2
1298_7761,2017-08-31,1
1298_7761,2017-09-02,1
1298_7761,2017-09-05,1
1298_7761,2017-09-06,1
1298_7761,2017-09-07,1
1298_7761,2017-09-18,1
1298_7761,2017-09-21,1
1298_7761,2017-09-22,1
1298_7761,2017-09-27,1
1298_7761,2017-09-29,1
1298_7761,2017-10-03,1
1298_7761,2017-10-07,1
1298_7761,2017-10-09,1
1298_7761,2017-10-10,2
1298_7761,2017-10-12,1
1298_7761,2017-10-18,1
1298_7761,2017-10-21,1
1298_7761,2017-10-26,2
1298_7761,2017-10-27,1
1298_7761,2017-10-31,2
1298_7761,2017-11-03,1
1298_7761,2017-11-05,1
1298_7761,2017-11-06,2
1298_7761,2017-11-13,1
1298_7761,2017-11-28,1
1298_7761,2017-11-29,2
1298_7761,2017-12-04,1
1298_7761,2017-12-07,1
1298_7761,2017-12-08,1
1298_7761,2017-12-10,1
1298_7761,2017-12-12,1
1298_7761,2017-12-24,1
1298_7761,2017-12-29,1
1298_7761,2018-01-05,1
1298_7761,2018-01-16,1
1298_7761,2018-01-22,1
1298_7761,2018-01-29,1
1298_7761,2018-02-01,1
1298_7761,2018-02-08,1
1298_7761,2018-02-23,1
1298_7761,2018-02-26,1
1298_7761,2018-02-28,1
1298_7761,2018-03-15,1
1298_7761,2018-03-20,1
1298_7761,2018-03-27,2
1298_7761,2018-04-05,3
1298_7761,2018-04-09,2
1298_7761,2018-04-12,1
1298_7761,2018-04-17,2
1298_7761,2018-04-21,1
1298_7761,2018-04-26,1
1298_7761,2018-05-03,2
1298_7761,2018-05-09,1
1298_7761,2018-05-16,1
1298_7761,2018-05-22,1
1298_7761,2018-05-27,1
1298_7761,2018-06-03,1
1298_7761,2018-06-07,1
1298_7761,2018-06-14,1
1298_7761,2018-06-18,1
1298_7761,2018-06-30,1
1298_7761,2018-07-01,1
1298_7761,2018-07-06,1
1298_7761,2018-07-17,2
1298_7761,2018-07-19,2
1298_7761,2018-07-22,1
1298_7761,2018-07-24,1
1298_7761,2018-08-10,3
1298_7761,2018-08-20,1
1298_7761,2018-08-28,1
1298_7761,2018-09-07,1
1298_7761,2018-09-09,2
1298_7761,2018-09-11,1
1298_7761,2018-09-21,1
1298_7761,2018-09-22,4
1298_7761,2018-09-27,1
1298_7761,2018-10-23,1
1298_7761,2018-11-01,1
1298_7761,2018-11-04,1
1298_7761,2018-11-09,2
1298_7761,2018-11-10,3
1298_7761,2018-11-11,1
1298_7761,2018-11-13,1
1298_7761,2018-11-17,1
1298_7761,2018-11-18,1
1298_7761,2018-11-21,2
1298_7761,2018-12-04,1
1298_7761,2018-12-06,1
1298_7761,2018-12-08,1
1298_7761,2018-12-09,1
1298_7761,2018-12-18,1
1298_7761,2019-01-09,1
1298_7761,2019-01-11,1
1298_7761,2019-01-21,1
1298_7761,2019-02-08,1
1298_7761,2019-02-20,1
1298_7761,2019-02-22,1
1298_7761,2019-02-27,1
1298_7761,2019-02-28,1
1298_7761,2019-03-09,1
1298_7761,2019-03-14,1
1298_7761,2019-03-16,1
1298_7761,2019-03-23,1
1298_7761,2019-03-27,1
1298_7761,2019-04-08,1
1298_7761,2019-04-12,1
1298_7761,2019-04-23,1
1298_7761,2019-04-26,2
1298_7761,2019-04-27,1
1298_7761,2019-05-02,1
1298_7761,2019-05-05,1
1298_7761,2019-05-07,1
1298_7761,2019-05-09,1
1298_7761,2019-05-15,1
1298_7761,2019-05-16,1
1298_7761,2019-05-30,1
1298_7761,2019-06-14,1
1298_7761,2019-06-15,1
1298_7761,2019-06-22,1
1298_7761,2019-06-27,2
1298_7761,2019-06-29,1
1298_7761,2019-07-01,1
1298_7761,2019-07-02,1
1298_7761,2019-07-09,1
1298_7761,2019-07-20,1
1298_7761,2019-08-05,1
1298_7761,2019-08-08,1
1298_7761,2019-08-21,1
1298_7761,2019-08-22,2
1298_7761,2019-08-27,1
1298_7761,2019-09-09,1
1298_7761,2019-09-19,1
1298_7761,2019-09-23,1
1298_7761,2019-10-05,1
1298_7761,2019-10-11,1
1298_7761,2019-10-19,1
1298_7761,2019-10-24,2
1298_7761,2019-10-25,1
1298_7761,2019-10-27,1
1298_7761,2019-11-19,1
1298_7761,2019-11-20,1
1298_7761,2019-12-07,1
1298_7761,2020-01-05,1
1298_7761,2020-01-18,1
1298_7761,2020-02-15,1
1298_7761,2020-02-25,1
1298_7761,2020-03-09,1
1298_7761,2020-03-10,1
1298_7761,2020-03-13,1
1298_7761,2020-03-15,1
1298_7761,2020-03-21,2
1298_7761,2020-03-26,1
1298_7761,2020-05-12,1
1298_7761,2020-05-17,1
1298_7761,2020-06-03,1
1298_7761,2020-06-06,1
1298_7761,2020-07-26,1
1298_7761,2020-07-27,1
1298_7761,2020-08-10,1
1298_7761,2020-08-23,2
1298_7761,2020-08-28,1
1298_7761,2020-09-03,2
1298_7761,2020-09-16,3
1298_7761,2020-09-17,1
1298_7761,2020-09-18,2
1298_7761,2020-10-03,1
1298_7761,2020-10-16,1
1298_7761,2020-10-17,2
1298_7761,2020-10-18,5
1298_7761,2020-10-21,1
1298_7761,2020-11-21,1
1298_7761,2020-11-24,2
1298_7761,2020-11-30,1
1298_7761,2020-12-03,1
1298_7761,2020-12-09,1
1298_7761,2020-12-29,1
1298_7761,2020-12-31,1
1298_7761,2021-01-12,1
1298_7761,2021-01-20,1
1298_7761,2021-01-21,1
1298_7761,2021-01-24,1
1298_7761,2021-01-30,2
1298_7761,2021-02-02,1
1298_7761,2021-02-17,2
1298_7761,2021-02-19,1
1298_7761,2021-03-01,1
1298_7761,2021-03-05,1
1298_7761,2021-03-12,1
1298_7761,2021-03-16,2
1298_7761,2021-03-17,1
1298_7761,2021-03-25,1
1298_7761,2021-03-30,1
1298_7761,2021-04-02,1
1298_7761,2021-04-03,1
1298_7761,2021-04-06,1
1298_7761,2021-04-11,1
1298_7761,2021-04-22,1
1298_7761,2021-05-10,1
1298_7761,2021-05-19,1
1298_7761,2021-05-26,1
1298_7761,2021-05-27,1
1298_7761,2021-06-07,1
1298_7761,2021-06-17,1
1298_7761,2021-06-19,1
1298_7761,2021-06-22,1
1298_7761,2021-06-27,2
1298_7761,2021-06-29,2
1298_7761,2021-07-01,1
1298_7761,2021-07-08,1
1298_7761,2021-07-10,3
1298_7761,2021-07-12,1
1298_7761,2021-07-14,1
1298_7761,2021-07-24,1
1298_7761,2021-08-03,1
1298_7761,2021-08-21,2
1298_7761,2021-08-23,1
1298_7761,2021-08-25,1
1298_7761,2021-08-27,1
1298_7761,2021-08-28,1
1298_7761,2021-08-31,1
1298_7761,2021-09-10,1
1298_7761,2021-09-11,1
1298_7761,2021-09-23,1
1298_7761,2021-09-29,2
1298_7761,2021-10-16,1
1298_7761,2021-10-17,1
1298_7761,2021-10-21,1
1298_7761,2021-10-26,1
1298_7761,2021-11-01,3
1298_7761,2021-11-19,1
1298_7761,2021-11-24,1
1298_7761,2021-12-02,1
1298_7761,2021-12-10,1
1298_7761,2021-12-16,1
1298_7761,2021-12-19,1
1298_7761,2021-12-22,1
1298_7761,2022-01-06,1
1298_7761,2022-01-19,2
1298_7761,2022-01-28,1
1298_7761,2022-02-06,2
1298_7761,2022-02-20,1
1298_7761,2022-02-21,1
1298_7761,2022-02-22,1
1298_7761,2022-03-05,1
1298_7761,2022-03-24,1
1298_7761,2022-03-27,1
1298_7761,2022-03-30,1
1298_7761,2022-04-23,1
1298_7761,2022-04-29,2
1298_7761,2022-05-18,1
1298_7761,2022-05-20,1
1298_7761,2022-05-21,1
1298_7761,2022-05-24,1
1298_7761,2022-05-31,1
1298_7761,2022-06-04,2
1298_7761,2022-06-09,1
1298_7761,2022-06-17,1
1298_7761,2022-06-27,1
1298_7761,2022-06-29,1
1298_7761,2022-07-11,1
1298_7761,2022-07-23,1
1298_7761,2022-08-01,1
1298_7761,2022-08-08,1
1298_7761,2022-08-18,1
1298_7761,2022-09-01,2
1298_7761,2022-09-12,1
1298_7761,2022-09-14,1
1298_7761,2022-09-19,1
1298_7761,2022-10-05,1
1298_7761,2022-10-30,1
1298_7761,2022-11-06,1
1298_7761,2022-11-10,1
1298_7761,2022-11-15,1
1298_7761,2022-12-16,2
1298_7761,2023-01-05,1
1298_7761,2023-01-18,1
1298_7761,2023-02-11,1
1298_7761,2023-02-15,1
1298_7761,2023-02-23,1
1298_7761,2023-02-28,1
1298_7761,2023-03-07,1
1298_7761,2023-03-13,2
1298_7761,2023-03-25,1
1298_7761,2023-04-05,1
1298_7761,2023-04-07,1
1298_7761,2023-04-22,1
1298_7761,2023-05-06,1
1298_7761,2023-05-07,1
1298_7761,2023-05-09,1
1298_7761,2023-06-02,1
1298_7761,2023-06-24,1
1298_7761,2023-06-28,1
1298_7761,2023-07-05,1
1298_7761,2023-07-11,1
1298_7761,2023-07-15,1
1298_7761,2023-07-26,1
1298_7761,2023-07-31,1
1298_7761,2023-08-10,1
1298_7761,2023-08-14,1
1298_7761,2023-08-16,1
1298_7761,2023-09-02,2
1298_7761,2023-09-04,1
1298_7761,2023-09-15,1
1298_7761,2023-10-14,2
1298_7761,2023-10-27,1
1298_7761,2023-10-28,1
1298_7761,2023-10-29,1
1298_7761,2023-11-02,2
1298_7761,2023-11-27,1
1298_7761,2023-11-30,1
1298_7761,2023-12-09,1
1298_7761,2023-12-11,1
1298_7761,2023-12-13,1
1298_7761,2023-12-15,1
1298_7762,2016-04-01,1
1298_7762,2016-06-09,1
1298_7762,2016-06-15,1
1298_7762,2016-06-28,1
1298_7762,2016-08-23,1
1298_7762,2016-09-21,1
1298_7762,2016-10-05,1
1298_7762,2016-12-31,1
1298_7762,2017-04-22,1
1298_7762,2017-07-21,1
1298_7762,2017-10-08,1
1298_7762,2018-05-13,1
1298_7762,2019-02-06,1
1298_7762,2019-02-26,1
1298_7762,2019-04-01,1
1298_7762,2019-04-09,1
1298_7762,2019-07-12,2
1298_7762,2019-11-14,1
1298_7762,2020-01-08,1
1298_7762,2022-03-18,1
1298_7762,2022-07-30,1
1298_7762,2022-10-22,1
1298_7762,2022-11-25,1
1298_7762,2022-11-29,1
1298_7762,2023-03-25,1
1298_7762,2023-04-20,1
1298_7762,2023-07-06,1
1298_7762,2023-08-24,1
1298_7762,2023-12-11,1
1298_7762,2023-12-16,1
1298_7763,2016-11-05,1
1298_7763,2017-03-12,1
1298_7763,2017-05-15,1
1298_7763,2017-06-08,1
1298_7763,2017-10-03,1
1298_7763,2017-11-16,1
1298_7763,2018-03-27,1
1298_7763,2018-04-04,1
1298_7763,2018-06-12,1
1298_7763,2018-07-23,1
1298_7763,2019-02-25,1
1298_7763,2019-06-21,1
1298_7763,2019-11-09,1
1298_7763,2020-01-14,1
1298_7763,2020-02-24,1
1298_7763,2021-02-09,1
1298_7763,2023-07-01,1
1298_7763,2023-07-25,1
1298_7763,2023-11-27,1
1298_7764,2017-06-01,1
1298_7764,2017-07-23,1
1298_7764,2017-11-10,1
1298_7764,2019-01-03,1
1298_7764,2019-01-10,1
1298_7764,2019-01-16,1
1298_7764,2019-03-20,1
1298_7764,2019-07-12,1
1298_7764,2019-10-02,1
1298_7764,2020-10-11,1
1298_7764,2020-12-15,1
1298_7764,2021-09-02,1
1298_7764,2022-01-19,1
1298_7764,2022-07-06,1
1298_7764,2023-06-02,2
1298_7764,2023-07-24,1
1298_7764,2023-08-17,1
1298_7764,2023-09-29,1
1298_7764,2023-10-03,1
1298_7764,2023-10-06,1
1298_7764,2023-10-07,1
1298_7764,2023-10-09,1
1298_7764,2023-10-16,1
1298_7764,2023-10-21,1
1298_7764,2023-10-23,1
1298_7764,2023-10-25,1
1298_7764,2023-11-08,1
1298_7764,2023-11-09,1
1298_7764,2023-11-11,2
1298_7764,2023-11-13,1
1298_7764,2023-11-28,1
1298_7764,2023-11-29,1
1298_7764,2023-11-30,1
1298_7764,2023-12-05,1
1298_7764,2023-12-06,1
1298_7764,2023-12-08,1
1298_7764,2023-12-09,1
1298_7764,2023-12-14,1
