Grid_ID,Grid_X,Grid_Y,Hawkes_Intensity,VICTIM COUNT,Accused Count,Unique_Crime_Types,Crime_Count,Risk_Label
1289_7732,1289,7732,0.0,0.0,1.0,1,1,0
1289_7734,1289,7734,0.0,0.0,1.0,1,1,0
1289_7738,1289,7738,0.0,0.0,3.0,1,1,0
1289_7746,1289,7746,0.6768147174334005,0.0,1.0,3,6,0
1289_7747,1289,7747,0.0446762499108231,0.0,1.0,2,7,0
1289_7748,1289,7748,0.14940746372905145,0.0,1.6363636363636365,7,11,1
1289_7749,1289,7749,0.05450636016698786,0.0,0.8,4,5,0
1289_7750,1289,7750,0.0,0.0,0.0,1,1,0
1289_7751,1289,7751,0.007377326816387586,0.0,0.8,4,5,0
1289_7752,1289,7752,0.00037309026008205834,0.0,1.3333333333333333,9,9,0
1289_7753,1289,7753,4.39876275362568,0.0,1.0,7,685,2
1289_7754,1289,7754,0.17355842273746822,0.0,0.7777777777777778,14,27,1
1289_7755,1289,7755,0.17309425529726177,0.0,1.0816326530612246,20,49,2
1289_7756,1289,7756,0.42653908121258505,0.0,0.7547169811320755,28,53,2
1289_7757,1289,7757,0.49187753657485894,0.0,1.2040816326530612,25,49,2
1289_7758,1289,7758,0.0520133589756939,0.0,0.3,7,10,0
1289_7759,1289,7759,0.15657951274833268,0.0,0.7272727272727273,6,11,1
1289_7760,1289,7760,0.3715102935368525,0.0,0.8367346938775511,21,49,2
1289_7761,1289,7761,2.738304614894432,0.0,1.087323943661972,25,355,2
1289_7762,1289,7762,5.3466670218733165,0.0,0.7837582625118036,91,1059,2
1289_7763,1289,7763,0.43158205273677264,0.0,0.8955223880597015,25,67,2
1289_7764,1289,7764,0.31097796110599124,0.0,0.6410256410256411,18,39,1
1289_7765,1289,7765,0.216437860127414,0.0,0.8709677419354839,16,31,1
1289_7766,1289,7766,0.0019891064083685924,0.0,0.6,7,10,0
1289_7767,1289,7767,0.2355590809498497,0.0,1.1,13,20,1
1289_7768,1289,7768,0.03192026463348803,0.0,0.4,5,5,0
1289_7769,1289,7769,8.748611930727559e-24,0.0,0.5,2,2,0
1289_7770,1289,7770,0.1880937624151604,0.0,1.25,9,12,1
1289_7771,1289,7771,0.6557028037489745,0.0,1.0,16,24,1
1289_7772,1289,7772,0.02234569729136467,0.10526315789473684,2.3157894736842106,14,19,1
1289_7773,1289,7773,0.0001842237618776425,0.0,4.6,4,5,0
1289_7778,1289,7778,4.583043868123801e-06,0.0,0.0,2,2,0
1289_7779,1289,7779,0.0,0.0,0.0,1,1,0
1289_7789,1289,7789,3.903593312755616e-18,0.0,0.5,3,4,0
1289_7798,1289,7798,0.0,0.0,1.0,1,1,0
1289_7799,1289,7799,0.0,0.0,1.0,1,1,0
1290_5877,1290,5877,0.0,0.0,2.0,1,1,0
1290_7638,1290,7638,0.01844158370061995,0.0,2.5,2,2,0
1290_7664,1290,7664,0.0,0.0,1.0,1,1,0
1290_7735,1290,7735,0.0,0.0,1.0,1,1,0
1290_7744,1290,7744,0.0,0.0,5.0,1,1,0
1290_7746,1290,7746,0.3519383109661898,0.0,2.6666666666666665,6,9,0
1290_7747,1290,7747,0.3535301870695687,0.0,1.3333333333333333,22,33,1
1290_7748,1290,7748,0.37191872768369083,0.0,1.1470588235294117,17,34,1
1290_7749,1290,7749,0.0027192358455929433,0.0,2.230769230769231,12,13,1
1290_7750,1290,7750,0.08660946451020701,0.0,1.48,16,25,1
1290_7751,1290,7751,0.08919345892086807,0.0,0.75,17,24,1
1290_7752,1290,7752,0.14064989335295666,0.0,1.3846153846153846,19,26,1
1290_7753,1290,7753,0.1895519467925212,0.0,1.04,14,25,1
1290_7754,1290,7754,0.432725554991486,0.0,1.6065573770491803,23,61,2
1290_7755,1290,7755,0.5632398305695155,0.0,1.1864406779661016,24,59,2
1290_7756,1290,7756,0.886830567631938,0.0,1.5172413793103448,33,87,2
1290_7757,1290,7757,0.5653219010708801,0.0,1.0,22,48,2
1290_7758,1290,7758,1.9416728901292335,0.0,1.2352941176470589,16,34,1
1290_7759,1290,7759,0.5436607750524654,0.0,1.0,9,22,1
1290_7760,1290,7760,1.00867978398599,0.0,0.7,29,110,2
1290_7761,1290,7761,0.34331811848562416,0.0,0.5517241379310345,15,29,1
1290_7762,1290,7762,0.5410725515376713,0.0,1.25,25,48,2
1290_7763,1290,7763,0.5348223232895284,0.0,1.4125,27,80,2
1290_7764,1290,7764,0.6116059800590559,0.0,0.8529411764705882,16,34,1
1290_7765,1290,7765,14.34522744296797,0.0006333122229259025,0.2799240025332489,10,1579,2
1290_7766,1290,7766,0.17862013044990338,0.0,1.0,11,20,1
1290_7767,1290,7767,0.5761967738163781,0.0,1.15,18,40,1
1290_7768,1290,7768,0.08285563471314329,0.0,0.4090909090909091,11,22,1
1290_7769,1290,7769,0.3074128702562725,0.0,0.7241379310344828,11,29,1
1290_7770,1290,7770,0.13602640690620127,0.0,1.2058823529411764,18,34,1
1290_7771,1290,7771,0.005980862180229793,0.0,1.1,6,10,0
1290_7772,1290,7772,0.17357118862709664,0.0,1.3076923076923077,9,13,1
1290_7773,1290,7773,4.703064452149588e-16,0.0,2.0,2,2,0
1290_7795,1290,7795,0.0,0.0,3.0,1,1,0
1291_1211,1291,1211,0.0,0.0,1.0,1,1,0
1291_1291,1291,1291,1.917072725219241e-17,0.0,0.5,2,2,0
1291_762,1291,762,0.0,0.0,5.0,1,1,0
1291_7700,1291,7700,0.0,0.0,2.0,1,1,0
1291_7702,1291,7702,0.0,0.0,0.0,1,1,0
1291_7705,1291,7705,0.0,0.0,1.0,1,1,0
1291_7729,1291,7729,0.0,0.0,1.0,1,1,0
1291_7733,1291,7733,3.998171552447621,0.0,1.2170626349892009,91,926,2
1291_7737,1291,7737,2.3987343511877537,0.0,1.4453125,85,512,2
1291_7740,1291,7740,0.0,0.0,0.0,1,1,0
1291_7745,1291,7745,0.0,0.0,2.0,1,1,0
1291_7746,1291,7746,2.5147789304665476e-05,0.0,1.0,3,4,0
1291_7747,1291,7747,0.40223213875333835,0.0,1.4181818181818182,24,55,2
1291_7748,1291,7748,0.6616745066794694,0.0,1.0606060606060606,40,132,2
1291_7749,1291,7749,0.09428183894234558,0.0,0.7222222222222222,13,18,1
1291_7750,1291,7750,0.1598123984525349,0.0,2.0,14,19,1
1291_7751,1291,7751,0.4220123643281612,0.0,1.1081081081081081,21,37,1
1291_7752,1291,7752,0.6412883072724173,0.0,1.4722222222222223,21,36,1
1291_7753,1291,7753,0.2172641155981587,0.0,1.8695652173913044,18,23,1
1291_7754,1291,7754,0.3728567169171797,0.0,0.7209302325581395,17,43,1
1291_7755,1291,7755,3.76309808563409,0.0,0.8265682656826568,30,542,2
1291_7756,1291,7756,0.580299265218883,0.0,1.25,31,84,2
1291_7757,1291,7757,1.0674783456955368,0.0,1.15625,45,128,2
1291_7758,1291,7758,0.7593684337141982,0.0,1.0476190476190477,34,84,2
1291_7759,1291,7759,0.9874428006436394,0.0,0.8,17,55,2
1291_7760,1291,7760,3.342097424666108,0.0,1.0071942446043165,42,556,2
1291_7761,1291,7761,1.252472619980949,0.006993006993006993,0.9020979020979021,34,143,2
1291_7762,1291,7762,0.7850902574600523,0.0,1.0303030303030303,19,66,2
1291_7763,1291,7763,0.8537440251143783,0.0,0.8275862068965517,25,87,2
1291_7764,1291,7764,0.411266265124685,0.0,0.9444444444444444,14,36,1
1291_7765,1291,7765,4.270489520649258,0.00964630225080386,1.0482315112540193,12,622,2
1291_7766,1291,7766,0.5599988539305142,0.0,1.24,14,25,1
1291_7767,1291,7767,3.2608215249065777,0.002881844380403458,1.531700288184438,89,694,2
1291_7768,1291,7768,0.2670915873728742,0.0,0.6538461538461539,13,26,1
1291_7769,1291,7769,0.13103686445329793,0.0,0.9090909090909091,9,11,1
1291_7770,1291,7770,0.001241125367305032,0.0,0.3333333333333333,5,6,0
1291_7771,1291,7771,0.010137939520207613,0.0,1.0,10,11,1
1291_7772,1291,7772,0.2691111149820796,0.0,1.6363636363636365,13,22,1
1291_7773,1291,7773,0.14905739776998836,0.0,1.4444444444444444,6,9,0
1291_7774,1291,7774,8.547417703522657e-15,0.0,1.0,2,2,0
1291_7778,1291,7778,0.0,0.0,0.0,1,1,0
1291_7780,1291,7780,1.3293622244289294,0.0,0.0,1,6,0
1291_7798,1291,7798,0.0,0.0,2.0,1,1,0
1291_7804,1291,7804,0.0,0.0,1.0,1,1,0
1292_4757,1292,4757,0.0,0.0,1.0,1,1,0
1292_758,1292,758,0.0,0.0,1.0,1,1,0
1292_7720,1292,7720,0.0,0.0,0.0,1,1,0
1292_7733,1292,7733,0.0,0.0,1.0,1,1,0
1292_7735,1292,7735,0.0,0.0,5.0,1,1,0
1292_7746,1292,7746,0.09196986029297799,0.0,1.0,4,4,0
1292_7747,1292,7747,0.22712862950338672,0.0,2.142857142857143,10,14,1
1292_7748,1292,7748,0.6457492893384694,0.0,1.2736842105263158,33,95,2
1292_77484,1292,77484,0.0,0.0,1.0,1,1,0
1292_7749,1292,7749,0.25819349003687214,0.0,1.1951219512195121,23,41,1
1292_7750,1292,7750,0.4117208880189469,0.0,1.8181818181818181,15,22,1
1292_7751,1292,7751,0.37659120872193685,0.0,1.3428571428571427,24,35,1
1292_7752,1292,7752,0.1255155298491472,0.0,0.9230769230769231,17,26,1
1292_7753,1292,7753,0.3865361237484971,0.0,1.2241379310344827,30,58,2
1292_7754,1292,7754,0.5870679082038264,0.0,1.0476190476190477,36,147,2
1292_7755,1292,7755,0.611539699176542,0.0,0.9787234042553191,31,94,2
1292_7756,1292,7756,1.0070674804681885,0.0,1.5263157894736843,34,114,2
1292_7757,1292,7757,0.42808836205626777,0.0,1.271604938271605,32,81,2
1292_7758,1292,7758,1.290362652182246,0.004830917874396135,0.9951690821256038,46,207,2
1292_7759,1292,7759,0.5198355191407488,0.0,1.7169811320754718,22,53,2
1292_7760,1292,7760,1.6531053621695027,0.0,1.1255605381165918,44,223,2
1292_7761,1292,7761,0.801239251173575,0.0,1.3010752688172043,35,93,2
1292_7762,1292,7762,0.5707238586799508,0.0,0.6111111111111112,19,36,1
1292_7763,1292,7763,0.508389825689309,0.0,0.9310344827586207,23,58,2
1292_7764,1292,7764,0.5081826719462155,0.0,0.8974358974358975,8,39,1
1292_7765,1292,7765,0.20841806934239113,0.0,0.6875,11,32,1
1292_7766,1292,7766,0.7889956810774609,0.0,0.9701492537313433,28,67,2
1292_7767,1292,7767,0.8076413841781541,0.0,1.3580246913580247,24,81,2
1292_7768,1292,7768,0.13471241293934041,0.0,0.5454545454545454,8,11,1
1292_7769,1292,7769,0.34381661550970855,0.0,1.0,12,21,1
1292_7770,1292,7770,0.16605608267572944,0.0,1.125,6,8,0
1292_7771,1292,7771,0.07834273868881597,0.0,0.38095238095238093,11,21,1
1292_7772,1292,7772,0.056025966125960475,0.0,1.1111111111111112,7,9,0
1292_7773,1292,7773,0.18109064866191033,0.0,1.0357142857142858,12,28,1
1292_7774,1292,7774,0.1429101062249472,0.0,4.285714285714286,6,7,0
1292_7777,1292,7777,0.0,0.0,1.0,1,1,0
1292_7795,1292,7795,0.0,0.0,2.0,1,1,0
1292_7796,1292,7796,0.0,0.0,0.0,1,1,0
1293_1257,1293,1257,0.0,0.0,1.0,1,1,0
1293_1293,1293,1293,4.1684053949813856e-08,0.0,3.0,2,2,0
1293_7720,1293,7720,0.0,0.0,7.0,1,1,0
1293_7724,1293,7724,0.0,0.0,3.0,1,1,0
1293_7725,1293,7725,0.0,0.0,5.0,1,1,0
1293_7729,1293,7729,0.0,0.0,1.0,1,1,0
1293_7737,1293,7737,0.0,0.0,1.0,1,1,0
1293_7744,1293,7744,9.276956813079893e-08,0.0,0.5,2,2,0
1293_7746,1293,7746,0.012446785005541895,0.0,1.0,3,4,0
1293_7747,1293,7747,0.33706859506999903,0.0,1.391304347826087,14,23,1
1293_7748,1293,7748,0.3621850007153812,0.0,1.5,24,46,2
1293_7749,1293,7749,0.3382178044066089,0.0,1.0714285714285714,13,28,1
1293_7750,1293,7750,0.11888775623068198,0.0,1.5454545454545454,6,11,1
1293_7751,1293,7751,0.25608685695733036,0.0,1.2982456140350878,28,57,2
1293_7752,1293,7752,0.26360742851162383,0.0,1.2692307692307692,27,52,2
1293_7753,1293,7753,0.9228710665882096,0.0,1.2516556291390728,46,151,2
1293_7754,1293,7754,0.775361741079133,0.0,1.6906474820143884,38,139,2
1293_7755,1293,7755,0.9160886796413523,0.0,1.481203007518797,41,133,2
1293_7756,1293,7756,0.7239687008076026,0.0,1.2426470588235294,49,136,2
1293_7757,1293,7757,0.9636979761944069,0.0,1.4216867469879517,51,166,2
1293_7758,1293,7758,0.8240576218993443,0.0,1.3840579710144927,42,138,2
1293_7759,1293,7759,0.1125854560876039,0.0,0.875,16,24,1
1293_7760,1293,7760,6.028821554392025,0.0,1.1851239669421487,53,605,2
1293_7761,1293,7761,1.1193004731210892,0.0,1.2272727272727273,30,88,2
1293_7762,1293,7762,0.6335682070761934,0.0,1.1267605633802817,25,71,2
1293_7763,1293,7763,0.3886120872779757,0.0,1.4025974025974026,30,77,2
1293_7766,1293,7766,12.036181687501577,0.0007032348804500703,0.45850914205344584,2,1422,2
1293_7767,1293,7767,0.29442043525908523,0.0,0.38095238095238093,12,21,1
1293_7768,1293,7768,0.2481599814384046,0.0,1.0769230769230769,11,13,1
1293_7769,1293,7769,0.5429242564127666,0.0,1.1428571428571428,12,21,1
1293_7770,1293,7770,0.3458483712892153,0.0,1.1176470588235294,12,17,1
1293_7771,1293,7771,0.047676284332501,0.0,1.0,10,10,0
1293_7772,1293,7772,0.1372720292246212,0.0,0.9230769230769231,20,26,1
1293_7773,1293,7773,0.08803562472063128,0.0,0.8235294117647058,10,17,1
1293_7774,1293,7774,0.42222707886883765,0.0,0.8795180722891566,30,83,2
1293_7775,1293,7775,0.21034165853024767,0.0,0.64,15,25,1
1293_7776,1293,7776,0.00020155708584055628,0.0,0.4,5,5,0
1293_7777,1293,7777,0.0,0.0,1.0,1,1,0
1293_7796,1293,7796,0.0,0.0,1.0,1,1,0
1293_7797,1293,7797,0.4524187090179798,0.0,0.0,2,2,0
1293_7798,1293,7798,0.0,0.0,0.0,1,1,0
1294_1294,1294,1294,0.0,0.0,1.0,1,1,0
1294_7704,1294,7704,3.813613639425223,0.0,0.9556962025316456,4,316,2
1294_7705,1294,7705,0.0,0.0,1.0,1,1,0
1294_7721,1294,7721,0.0,0.0,2.0,1,1,0
1294_7747,1294,7747,0.2318817973623278,0.0,1.4375,13,16,1
1294_7748,1294,7748,0.35467871786653177,0.0,0.8947368421052632,10,19,1
1294_7749,1294,7749,0.3129655603622196,0.0,2.5172413793103448,21,29,1
1294_7750,1294,7750,0.024081733901133016,0.0,0.75,7,8,0
1294_7751,1294,7751,0.07728975789272538,0.0,1.2857142857142858,14,21,1
1294_7752,1294,7752,1.2533684143871553,0.0,0.9714285714285714,61,280,2
1294_7753,1294,7753,7.30306691414184,0.0,0.6681081081081081,47,925,2
1294_7754,1294,7754,1.0032880254912406,0.0,0.918918918918919,56,222,2
1294_7755,1294,7755,1.1716652102486171,0.0,1.7516339869281046,54,153,2
1294_7756,1294,7756,0.964065874607979,0.0,1.48,59,225,2
1294_7757,1294,7757,1.9358527819318985,0.0,1.3745928338762214,58,307,2
1294_7758,1294,7758,0.24752775607667682,0.0,0.6551724137931034,13,29,1
1294_7759,1294,7759,1.0910999525559044,0.0,1.1023622047244095,43,127,2
1294_7760,1294,7760,1.1110683208617862,0.0,1.103448275862069,52,232,2
1294_7761,1294,7761,0.9112274477301623,0.01875,1.25625,44,160,2
1294_7762,1294,7762,0.765018263183204,0.00625,1.075,45,160,2
1294_7763,1294,7763,0.11331973707027908,0.0,1.0666666666666667,12,15,1
1294_7764,1294,7764,0.23673319176302232,0.0,0.9333333333333333,8,15,1
1294_7765,1294,7765,0.12288796833213612,0.0,1.2727272727272727,9,11,1
1294_7766,1294,7766,0.0,0.0,0.0,1,1,0
1294_7767,1294,7767,0.15184766486228066,0.0,1.1666666666666667,4,6,0
1294_7768,1294,7768,0.23140407927189552,0.0,1.1111111111111112,9,9,0
1294_7769,1294,7769,0.31071921867312546,0.0,1.8333333333333333,11,12,1
1294_7770,1294,7770,0.7340474458275793,0.0,0.8620689655172413,13,29,1
1294_7771,1294,7771,0.22197377578903335,0.0,0.6923076923076923,12,26,1
1294_7772,1294,7772,0.10234445317157238,0.0,2.75,7,8,0
1294_7773,1294,7773,0.0005045924672062795,0.0,3.0,6,6,0
1294_7774,1294,7774,0.2848509179774589,0.0,0.9107142857142857,28,56,2
1294_7775,1294,7775,0.0877823014891075,0.0,0.6428571428571429,15,28,1
1294_7776,1294,7776,0.00032834152611993853,0.0,0.4,5,5,0
1294_7789,1294,7789,5.320036393912733e-25,0.0,0.0,2,2,0
1294_7795,1294,7795,0.0,0.0,1.0,1,1,0
1295_1295,1295,1295,6.272076431648672e-50,0.0,0.0,2,2,0
1295_1756,1295,1756,6.890327774472859e-09,0.0,2.0,2,2,0
1295_7342,1295,7342,0.01366186122364625,0.0,0.5,2,2,0
1295_7700,1295,7700,0.0,0.0,0.0,1,1,0
1295_7706,1295,7706,0.0,0.0,1.0,1,1,0
1295_7715,1295,7715,0.7558505928732735,0.0,1.7333333333333334,8,15,1
1295_7724,1295,7724,0.0,0.0,4.0,1,1,0
1295_7725,1295,7725,0.0,0.0,1.0,1,1,0
1295_7733,1295,7733,1.408965785694648,0.0,1.425,41,80,2
1295_7736,1295,7736,0.0,0.0,1.0,1,1,0
1295_7738,1295,7738,0.0,0.0,1.0,1,1,0
1295_7742,1295,7742,0.0,0.0,1.0,1,1,0
1295_7744,1295,7744,0.0,0.0,5.0,1,1,0
1295_7745,1295,7745,0.6595858189847223,0.0,1.3846153846153846,10,13,1
1295_7747,1295,7747,0.17923182571776913,0.0,1.0,10,18,1
1295_7748,1295,7748,0.4226107135416972,0.0,1.2727272727272727,18,22,1
1295_7749,1295,7749,0.4479042572869836,0.0,1.0625,18,32,1
1295_7750,1295,7750,0.062800953908918,0.0,1.263157894736842,14,19,1
1295_7751,1295,7751,0.5148397421479419,0.0,0.9166666666666666,31,96,2
1295_7752,1295,7752,1.3866357596360523,0.0,1.5992779783393503,67,277,2
1295_7753,1295,7753,0.8745728610816388,0.0,0.7906976744186046,51,215,2
1295_7754,1295,7754,1.563255743923711,0.005235602094240838,0.9031413612565445,68,382,2
1295_7755,1295,7755,1.0009741480557621,0.0,1.190217391304348,50,184,2
1295_7756,1295,7756,0.9554887331414397,0.0,1.2777777777777777,67,252,2
1295_7757,1295,7757,1.9333453672494745,0.0,1.4041570438799076,72,433,2
1295_7758,1295,7758,6.789995007973833,0.0,1.04586129753915,61,894,2
1295_7759,1295,7759,2.278796945147867,0.0,1.432532347504621,82,541,2
1295_7760,1295,7760,0.661471432611943,0.0,1.7297297297297298,30,74,2
1295_7761,1295,7761,1.2870642404870276,0.007518796992481203,1.556390977443609,55,266,2
1295_7762,1295,7762,0.39262020627427485,0.0,1.35,40,80,2
1295_7763,1295,7763,0.22565282124925565,0.0,2.5128205128205128,23,39,1
1295_7764,1295,7764,0.33711567159436995,0.0,1.196078431372549,26,51,2
1295_7765,1295,7765,1.0669866873725065,0.0,0.9672131147540983,23,61,2
1295_7766,1295,7766,2.6493301783023475,0.0,1.0952380952380953,20,42,1
1295_7767,1295,7767,0.07518777612668963,0.0,1.3333333333333333,5,6,0
1295_7768,1295,7768,0.5326625436487987,0.0,0.6842105263157895,11,19,1
1295_7769,1295,7769,1.1281427407036826,0.0,0.5581395348837209,16,43,1
1295_7770,1295,7770,1.8170329901443163,0.0,1.3444444444444446,28,90,2
1295_7771,1295,7771,0.4850673795184779,0.0,0.5671641791044776,23,67,2
1295_7772,1295,7772,0.15018200075997465,0.0,0.7428571428571429,19,35,1
1295_7773,1295,7773,0.18124099430156926,0.0,1.0681818181818181,21,44,1
1295_7774,1295,7774,0.12524030182084187,0.0,1.2857142857142858,14,28,1
1295_7775,1295,7775,0.0,0.0,0.0,1,1,0
1295_7776,1295,7776,2.9576812778018696e-30,0.0,0.0,2,2,0
1295_7785,1295,7785,4.6026448416875e-05,0.0,1.5,4,4,0
1295_7786,1295,7786,0.0,0.0,0.0,1,1,0
1295_7795,1295,7795,0.0,0.0,2.0,1,1,0
1296_1257,1296,1257,0.0,0.0,3.0,1,1,0
1296_1296,1296,1296,0.0,0.0,3.0,1,1,0
1296_6411,1296,6411,0.0,0.0,1.0,1,1,0
1296_7104,1296,7104,0.0,0.0,0.0,1,1,0
1296_752,1296,752,0.0,0.0,1.0,1,1,0
1296_7694,1296,7694,3.3787643287695097,0.0,1.048780487804878,4,246,2
1296_7705,1296,7705,0.0,0.0,0.0,1,1,0
1296_7712,1296,7712,0.0,0.0,1.0,1,1,0
1296_7716,1296,7716,0.0,0.0,0.0,1,1,0
1296_7717,1296,7717,0.0,0.0,1.0,1,1,0
1296_7723,1296,7723,0.0,0.0,0.0,1,1,0
1296_7724,1296,7724,0.0,0.0,1.0,1,1,0
1296_7726,1296,7726,2.3174304989964884e-13,0.0,1.0,2,2,0
1296_7728,1296,7728,0.0,0.0,0.0,1,1,0
1296_7729,1296,7729,0.0,0.0,1.0,1,1,0
1296_7732,1296,7732,0.2234400154023485,0.0,1.0,3,3,0
1296_7734,1296,7734,3.087120073522584e-10,0.0,0.6666666666666666,3,3,0
1296_7736,1296,7736,0.11059774228468149,0.0,0.8333333333333334,4,6,0
1296_7739,1296,7739,0.0,0.0,0.0,1,1,0
1296_7740,1296,7740,0.2610911477348009,0.0,0.5,3,4,0
1296_7747,1296,7747,0.06395017269530555,0.0,1.75,9,12,1
1296_7748,1296,7748,0.23706230199170472,0.0,0.42857142857142855,7,14,1
1296_7749,1296,7749,0.3978351178291184,0.0,1.1136363636363635,20,44,1
1296_7750,1296,7750,0.26342806144543757,0.0,1.6451612903225807,20,31,1
1296_7751,1296,7751,0.5094199795622789,0.0,1.4078947368421053,33,76,2
1296_7752,1296,7752,1.213957449767175,0.0,1.308695652173913,50,230,2
1296_7753,1296,7753,1.2254982877302014,0.0,0.8357142857142857,43,140,2
1296_7754,1296,7754,0.6404815484597072,0.0,1.0390625,41,128,2
1296_7755,1296,7755,1.0504353238601394,0.0,1.1875,42,208,2
1296_7756,1296,7756,3.9481256441193406,0.0,1.0128824476650564,54,621,2
1296_7757,1296,7757,3.593127178598621,0.0,1.3197353914002206,90,907,2
1296_7758,1296,7758,3.640070791572012,0.0012515644555694619,1.2390488110137672,84,799,2
1296_7759,1296,7759,1.0979285657176698,0.0,1.8860759493670887,50,158,2
1296_7760,1296,7760,1.174557299918847,0.0,1.9420289855072463,46,138,2
1296_7761,1296,7761,0.4832213685688714,0.021505376344086023,1.6559139784946237,34,93,2
1296_7762,1296,7762,0.271591104413417,0.0,1.0188679245283019,24,53,2
1296_7763,1296,7763,1.2982475154592332,0.0,0.6767676767676768,31,99,2
1296_7764,1296,7764,0.5006016044541193,0.0,1.0396039603960396,38,101,2
1296_7765,1296,7765,0.7341194413301438,0.0,1.0232558139534884,39,86,2
1296_7766,1296,7766,0.4179698772837434,0.0,1.4285714285714286,23,42,1
1296_7767,1296,7767,0.7017041425455691,0.0,0.5,18,38,1
1296_7768,1296,7768,0.1479877195273947,0.0,0.4,10,20,1
1296_7769,1296,7769,0.47796302228363613,0.0,1.0,9,19,1
1296_7770,1296,7770,0.6404370880223648,0.0,0.7073170731707317,19,41,1
1296_7771,1296,7771,1.2830837862497286,0.0,0.75,23,52,2
1296_7772,1296,7772,0.29881097242489685,0.0,1.6,7,10,0
1296_7773,1296,7773,0.2693350209486318,0.0,0.92,14,25,1
1296_7774,1296,7774,0.1942533037463277,0.0,1.1764705882352942,13,17,1
1296_7775,1296,7775,0.42571623786505197,0.0,0.6,13,30,1
1296_7776,1296,7776,0.313191815160392,0.0,0.8,6,10,0
1296_7777,1296,7777,6.871256471851441e-07,0.0,1.25,4,4,0
1296_7787,1296,7787,0.0,0.0,0.0,1,1,0
1296_7790,1296,7790,14.732507938772011,0.0,0.14042553191489363,2,1645,2
1296_7795,1296,7795,0.0,0.0,2.0,1,1,0
1296_7796,1296,7796,0.09075728411006093,0.0,1.8,4,5,0
1297_1158,1297,1158,0.0,0.0,1.0,1,1,0
1297_1253,1297,1253,0.0,0.0,1.0,1,1,0
1297_1257,1297,1257,1.694747163098462e-08,0.0,1.0,1,2,0
1297_6817,1297,6817,0.0,0.0,4.0,1,1,0
1297_755,1297,755,0.0,0.0,1.0,1,1,0
1297_7694,1297,7694,0.0,0.0,1.0,1,1,0
1297_7705,1297,7705,0.0,0.0,2.0,1,1,0
1297_7712,1297,7712,0.0,0.0,1.0,1,1,0
1297_7726,1297,7726,0.7904408818489067,0.0,1.4210526315789473,11,19,1
1297_7734,1297,7734,1.5489655283157483e-14,0.0,0.6666666666666666,3,3,0
1297_7739,1297,7739,0.0,0.0,2.0,1,1,0
1297_7741,1297,7741,0.0,0.0,1.0,1,1,0
1297_7747,1297,7747,0.0,0.0,1.0,1,1,0
1297_7748,1297,7748,3.8536969492354474e-55,0.0,2.5,2,2,0
1297_7749,1297,7749,0.35312059264630863,0.0,2.0681818181818183,25,44,1
1297_7750,1297,7750,0.8994860445899237,0.0,1.5444444444444445,36,90,2
1297_7751,1297,7751,0.567525015602328,0.0,1.1683168316831682,37,101,2
1297_7752,1297,7752,1.0940354246893667,0.0,1.3662790697674418,56,172,2
1297_7753,1297,7753,1.4984750987110982,0.007352941176470588,0.9779411764705882,42,136,2
1297_7754,1297,7754,1.1671274932245375,0.0,1.0751445086705202,39,173,2
1297_7755,1297,7755,1.3150649574007243,0.0,1.078358208955224,47,268,2
1297_7756,1297,7756,0.6631927868777855,0.0,1.1404494382022472,50,178,2
1297_7757,1297,7757,3.8689697585940337,0.0,1.3480769230769232,67,520,2
1297_7758,1297,7758,1.3861706019855125,0.0,1.7428571428571429,54,210,2
1297_7759,1297,7759,3.442135085802723,0.0,0.9868995633187773,44,458,2
1297_7760,1297,7760,1.3901214702405822,0.0,1.890547263681592,57,201,2
1297_7761,1297,7761,0.5739154971187262,0.0,1.5114503816793894,44,131,2
1297_7762,1297,7762,0.9466744076842484,0.0,1.037037037037037,36,162,2
1297_7763,1297,7763,0.38391993755056175,0.0,0.7391304347826086,17,46,2
1297_7764,1297,7764,0.378751866364269,0.0,0.7894736842105263,26,76,2
1297_7765,1297,7765,0.3806592322019304,0.0,0.8035714285714286,24,56,2
1297_7766,1297,7766,0.2055671768765692,0.0,0.5789473684210527,15,19,1
1297_7767,1297,7767,5.748431551450874,0.0,1.1315240083507307,100,1437,2
1297_7768,1297,7768,0.46861528895930665,0.0,1.1111111111111112,14,18,1
1297_7769,1297,7769,0.6949823686841502,0.0,0.7333333333333333,18,45,1
1297_7770,1297,7770,0.16448389793019144,0.0,0.3888888888888889,14,18,1
1297_7771,1297,7771,0.2614227206115783,0.0,0.7083333333333334,13,24,1
1297_7772,1297,7772,0.1502422867640519,0.0,1.8333333333333333,9,12,1
1297_7773,1297,7773,0.10531581940523237,0.0,1.1538461538461537,9,13,1
1297_7774,1297,7774,4.236667425353963,0.0,1.189265536723164,13,708,2
1297_7775,1297,7775,0.8384180837427782,0.0,1.3928571428571428,22,56,2
1297_7776,1297,7776,0.3803469371665056,0.0,0.8125,13,32,1
1297_7777,1297,7777,0.13045482894114263,0.0,1.7777777777777777,8,9,0
1297_7786,1297,7786,0.0,0.0,0.0,1,1,0
1297_7794,1297,7794,0.0,0.0,1.0,1,1,0
1297_7795,1297,7795,4.6788114844200887e-14,0.0,1.0,2,2,0
1297_7797,1297,7797,1.8172621844277556e-35,0.0,2.0,2,2,0
1297_7798,1297,7798,0.0,0.0,1.0,1,1,0
